Lat,Long,Geoid2016,TNK70,TNK70_NZVD2016
-39.73333333,174.6,-16.409,0.2777,16.6867
-39.73333333,174.6333333,-16.38,0.2793,16.6593
-39.73333333,174.6666667,-16.349,0.2812,16.6302
-39.73333333,174.7,-16.314,0.2839,16.5979
-39.73333333,174.7333333,-16.268,0.2866,16.5546
-39.73333333,174.7666667,-16.249,0.2888,16.5378
-39.73333333,174.8,-16.212,0.2908,16.5028
-39.73333333,174.8333333,-16.179,0.2926,16.4716
-39.73333333,174.8666667,-16.171,0.2942,16.4652
-39.73333333,174.9,-16.175,0.2955,16.4705
-39.73333333,174.9333333,-16.198,0.2966,16.4946
-39.73333333,174.9666667,-16.188,0.2976,16.4856
-39.73333333,175,-16.145,0.2986,16.4436
-39.73333333,175.0333333,-16.109,0.2996,16.4086
-39.73333333,175.0666667,-16.083,0.3004,16.3834
-39.73333333,175.1,-16.073,0.3008,16.3738
-39.73333333,175.1333333,-16.072,0.301,16.373
-39.73333333,175.1666667,-16.096,0.3009,16.3969
-39.73333333,175.2,-16.145,0.3006,16.4456
-39.73333333,175.2333333,-16.187,0.3002,16.4872
-39.73333333,175.2666667,-16.221,0.2997,16.5207
-39.73333333,175.3,-16.265,0.2991,16.5641
-39.73333333,175.3333333,-16.305,0.2985,16.6035
-39.73333333,175.3666667,-16.416,0.2979,16.7139
-39.73333333,175.4,-16.489,0.2972,16.7862
-39.73333333,175.4333333,-16.581,0.2966,16.8776
-39.73333333,175.4666667,-16.692,0.296,16.988
-39.73333333,175.5,-16.801,0.2954,17.0964
-39.73333333,175.5333333,-16.921,0.2949,17.2159
-39.73333333,175.5666667,-17.052,0.2944,17.3464
-39.73333333,175.6,-17.167,0.294,17.461
-39.73333333,175.6333333,-17.268,0.2936,17.5616
-39.73333333,175.6666667,-17.393,0.2933,17.6863
-39.73333333,175.7,-17.521,0.293,17.814
-39.73333333,175.7333333,-17.644,0.2928,17.9368
-39.73333333,175.7666667,-17.769,0.2927,18.0617
-39.73333333,175.8,-17.844,0.2926,18.1366
-39.73333333,175.8333333,-17.898,0.2925,18.1905
-39.73333333,175.8666667,-18,0.2925,18.2925
-39.73333333,175.9,-18.13,0.2925,18.4225
-39.73333333,175.9333333,-18.284,0.2925,18.5765
-39.73333333,175.9666667,-18.435,0.2926,18.7276
-39.73333333,176,-18.63,0.2927,18.9227
-39.73333333,176.0333333,-18.844,0.2928,19.1368
-39.73333333,176.0666667,-19.108,0.2929,19.4009
-39.73333333,176.1,-19.186,0.2931,19.4791
-39.73333333,176.1333333,-19.249,0.2932,19.5422
-39.73333333,176.1666667,-19.302,0.2934,19.5954
-39.73333333,176.2,-19.149,0.2936,19.4426
-39.73333333,176.2333333,-19.006,0.2938,19.2998
-39.73333333,176.2666667,-18.87,0.294,19.164
-39.73333333,176.3,-18.789,0.2941,19.0831
-39.73333333,176.3333333,-18.685,0.2943,18.9793
-39.73333333,176.3666667,-18.526,0.2945,18.8205
-39.73333333,176.4,-18.441,0.2947,18.7357
-39.73333333,176.4333333,-18.355,0.2949,18.6499
-39.73333333,176.4666667,-18.29,0.2951,18.5851
-39.73333333,176.5,-18.271,0.2953,18.5663
-39.73333333,176.5333333,-18.28,0.2954,18.5754
-39.73333333,176.5666667,-18.279,0.2956,18.5746
-39.73333333,176.6,-18.321,0.2958,18.6168
-39.73333333,176.6333333,-18.334,0.2959,18.6299
-39.73333333,176.6666667,-18.363,0.2961,18.6591
-39.73333333,176.7,-18.412,0.2962,18.7082
-39.73333333,176.7333333,-18.454,0.2964,18.7504
-39.73333333,176.7666667,-18.528,0.2965,18.8245
-39.73333333,176.8,-18.611,0.2966,18.9076
-39.73333333,176.8333333,-18.732,0.2968,19.0288
-39.73333333,176.8666667,-18.82,0.2969,19.1169
-39.73333333,176.9,-18.895,0.297,19.192
-39.73333333,176.9333333,-19.004,0.2971,19.3011
-39.73333333,176.9666667,-19.075,0.2972,19.3722
-39.73333333,177,-19.145,0.2973,19.4423
-39.73333333,177.0333333,-19.208,0.2974,19.5054
-39.73333333,177.0666667,-19.275,0.2975,19.5725
-39.73333333,177.1,-19.34,0.2976,19.6376
-39.73333333,177.1333333,-19.396,0.2977,19.6937
-39.73333333,177.1666667,-19.456,0.2977,19.7537
-39.73333333,177.2,-19.513,0.2978,19.8108
-39.73333333,177.2333333,-19.563,0.2978,19.8608
-39.73333333,177.2666667,-19.623,0.2979,19.9209
-39.73333333,177.3,-19.669,0.2979,19.9669
-39.73333333,177.3333333,-19.717,0.2979,20.0149
-39.73333333,177.3666667,-19.76,0.2864,20.0464
-39.73333333,177.4,-19.803,0.2864,20.0894
-39.73333333,177.4333333,-19.849,0.2864,20.1354
-39.73333333,177.4666667,-19.888,0.2864,20.1744
-39.73333333,177.5,-19.929,0.2864,20.2154
-39.73333333,177.5333333,-19.965,0.2864,20.2514
-39.73333333,177.5666667,-20,0.2864,20.2864
-39.73333333,177.6,-20.04,0.2864,20.3264
-39.73333333,177.6333333,-20.083,0.2864,20.3694
-39.73333333,177.6666667,-20.126,0.2864,20.4124
-39.7,172.6,-20.492,0.2847,20.7767
-39.7,172.6333333,-20.441,0.2847,20.7257
-39.7,172.6666667,-20.392,0.2847,20.6767
-39.7,172.7,-20.345,0.2846,20.6296
-39.7,172.7333333,-20.298,0.2846,20.5826
-39.7,172.7666667,-20.254,0.2846,20.5386
-39.7,172.8,-20.21,0.2846,20.4946
-39.7,172.8333333,-20.164,0.2846,20.4486
-39.7,172.8666667,-20.118,0.2846,20.4026
-39.7,172.9,-20.071,0.2846,20.3556
-39.7,172.9333333,-20.023,0.2845,20.3075
-39.7,172.9666667,-19.977,0.2845,20.2615
-39.7,173,-19.93,0.2845,20.2145
-39.7,173.0333333,-19.882,0.2845,20.1665
-39.7,173.0666667,-19.831,0.2844,20.1154
-39.7,173.1,-19.771,0.2844,20.0554
-39.7,173.1333333,-19.705,0.2843,19.9893
-39.7,173.1666667,-19.633,0.2843,19.9173
-39.7,173.2,-19.554,0.2842,19.8382
-39.7,173.2333333,-19.47,0.2842,19.7542
-39.7,173.2666667,-19.379,0.2841,19.6631
-39.7,173.3,-19.279,0.284,19.563
-39.7,173.3333333,-19.166,0.284,19.45
-39.7,173.3666667,-19.04,0.2839,19.3239
-39.7,173.4,-18.907,0.2838,19.1908
-39.7,173.4333333,-18.774,0.2837,19.0577
-39.7,173.4666667,-18.641,0.2836,18.9246
-39.7,173.5,-18.505,0.2834,18.7884
-39.7,173.5333333,-18.373,0.2833,18.6563
-39.7,173.5666667,-18.249,0.2831,18.5321
-39.7,173.6,-18.129,0.283,18.412
-39.7,173.6333333,-18.023,0.2828,18.3058
-39.7,173.6666667,-17.923,0.2825,18.2055
-39.7,173.7,-17.836,0.2823,18.1183
-39.7,173.7333333,-17.754,0.282,18.036
-39.7,173.7666667,-17.677,0.2817,17.9587
-39.7,173.8,-17.609,0.2814,17.8904
-39.7,173.8333333,-17.541,0.281,17.822
-39.7,173.8666667,-17.476,0.2806,17.7566
-39.7,173.9,-17.418,0.2802,17.6982
-39.7,173.9333333,-17.361,0.2797,17.6407
-39.7,173.9666667,-17.301,0.2791,17.5801
-39.7,174,-17.247,0.2784,17.5254
-39.7,174.0333333,-17.195,0.2777,17.4727
-39.7,174.0666667,-17.148,0.2769,17.4249
-39.7,174.1,-17.104,0.2759,17.3799
-39.7,174.1333333,-17.056,0.2748,17.3308
-39.7,174.1666667,-17.007,0.2734,17.2804
-39.7,174.2,-16.96,0.2716,17.2316
-39.7,174.2333333,-16.915,0.2692,17.1842
-39.7,174.2666667,-16.873,0.2662,17.1392
-39.7,174.3,-16.847,0.2625,17.1095
-39.7,174.3333333,-16.83,0.258,17.088
-39.7,174.3666667,-16.835,0.2529,17.0879
-39.7,174.4,-16.857,0.249,17.106
-39.7,174.4333333,-16.876,0.2431,17.1191
-39.7,174.4666667,-16.881,0.2494,17.1304
-39.7,174.5,-16.866,0.2573,17.1233
-39.7,174.5333333,-16.847,0.2642,17.1112
-39.7,174.5666667,-16.817,0.2706,17.0876
-39.7,174.6,-16.798,0.2749,17.0729
-39.7,174.6333333,-16.791,0.278,17.069
-39.7,174.6666667,-16.763,0.2805,17.0435
-39.7,174.7,-16.735,0.283,17.018
-39.7,174.7333333,-16.709,0.2854,16.9944
-39.7,174.7666667,-16.691,0.2875,16.9785
-39.7,174.8,-16.677,0.2895,16.9665
-39.7,174.8333333,-16.638,0.2912,16.9292
-39.7,174.8666667,-16.638,0.2928,16.9308
-39.7,174.9,-16.642,0.2941,16.9361
-39.7,174.9333333,-16.661,0.2953,16.9563
-39.7,174.9666667,-16.648,0.2963,16.9443
-39.7,175,-16.632,0.2973,16.9293
-39.7,175.0333333,-16.623,0.2981,16.9211
-39.7,175.0666667,-16.604,0.2988,16.9028
-39.7,175.1,-16.596,0.2992,16.8952
-39.7,175.1333333,-16.589,0.2995,16.8885
-39.7,175.1666667,-16.638,0.2995,16.9375
-39.7,175.2,-16.703,0.2994,17.0024
-39.7,175.2333333,-16.742,0.2991,17.0411
-39.7,175.2666667,-16.781,0.2987,17.0797
-39.7,175.3,-16.81,0.2983,17.1083
-39.7,175.3333333,-16.832,0.2978,17.1298
-39.7,175.3666667,-16.936,0.2973,17.2333
-39.7,175.4,-17.001,0.2968,17.2978
-39.7,175.4333333,-17.095,0.2963,17.3913
-39.7,175.4666667,-17.231,0.2958,17.5268
-39.7,175.5,-17.333,0.2953,17.6283
-39.7,175.5333333,-17.432,0.2948,17.7268
-39.7,175.5666667,-17.557,0.2944,17.8514
-39.7,175.6,-17.665,0.2941,17.9591
-39.7,175.6333333,-17.742,0.2937,18.0357
-39.7,175.6666667,-17.861,0.2934,18.1544
-39.7,175.7,-17.991,0.2932,18.2842
-39.7,175.7333333,-18.11,0.293,18.403
-39.7,175.7666667,-18.156,0.2929,18.4489
-39.7,175.8,-18.226,0.2928,18.5188
-39.7,175.8333333,-18.286,0.2927,18.5787
-39.7,175.8666667,-18.388,0.2927,18.6807
-39.7,175.9,-18.47,0.2927,18.7627
-39.7,175.9333333,-18.568,0.2927,18.8607
-39.7,175.9666667,-18.702,0.2927,18.9947
-39.7,176,-18.853,0.2928,19.1458
-39.7,176.0333333,-19.038,0.2929,19.3309
-39.7,176.0666667,-19.24,0.293,19.533
-39.7,176.1,-19.304,0.2932,19.5972
-39.7,176.1333333,-19.418,0.2933,19.7113
-39.7,176.1666667,-19.483,0.2935,19.7765
-39.7,176.2,-19.399,0.2936,19.6926
-39.7,176.2333333,-19.33,0.2938,19.6238
-39.7,176.2666667,-19.13,0.294,19.424
-39.7,176.3,-18.959,0.2941,19.2531
-39.7,176.3333333,-18.839,0.2943,19.1333
-39.7,176.3666667,-18.681,0.2945,18.9755
-39.7,176.4,-18.546,0.2947,18.8407
-39.7,176.4333333,-18.446,0.2949,18.7409
-39.7,176.4666667,-18.366,0.295,18.661
-39.7,176.5,-18.31,0.2952,18.6052
-39.7,176.5333333,-18.278,0.2954,18.5734
-39.7,176.5666667,-18.26,0.2955,18.5555
-39.7,176.6,-18.277,0.2957,18.5727
-39.7,176.6333333,-18.28,0.2958,18.5758
-39.7,176.6666667,-18.296,0.296,18.592
-39.7,176.7,-18.323,0.2961,18.6191
-39.7,176.7333333,-18.367,0.2963,18.6633
-39.7,176.7666667,-18.422,0.2964,18.7184
-39.7,176.8,-18.495,0.2965,18.7915
-39.7,176.8333333,-18.583,0.2967,18.8797
-39.7,176.8666667,-18.681,0.2968,18.9778
-39.7,176.9,-18.786,0.2969,19.0829
-39.7,176.9333333,-18.869,0.297,19.166
-39.7,176.9666667,-18.975,0.2971,19.2721
-39.7,177,-19.073,0.2972,19.3702
-39.7,177.0333333,-19.154,0.2973,19.4513
-39.7,177.0666667,-19.238,0.2974,19.5354
-39.7,177.1,-19.313,0.2975,19.6105
-39.7,177.1333333,-19.396,0.2975,19.6935
-39.7,177.1666667,-19.464,0.2976,19.7616
-39.7,177.2,-19.529,0.2977,19.8267
-39.7,177.2333333,-19.593,0.2977,19.8907
-39.7,177.2666667,-19.654,0.2977,19.9517
-39.7,177.3,-19.715,0.2978,20.0128
-39.7,177.3333333,-19.765,0.2978,20.0628
-39.7,177.3666667,-19.813,0.2864,20.0994
-39.7,177.4,-19.863,0.2864,20.1494
-39.7,177.4333333,-19.915,0.2864,20.2014
-39.7,177.4666667,-19.965,0.2864,20.2514
-39.7,177.5,-20.011,0.2864,20.2974
-39.7,177.5333333,-20.059,0.2864,20.3454
-39.7,177.5666667,-20.106,0.2864,20.3924
-39.7,177.6,-20.153,0.2864,20.4394
-39.7,177.6333333,-20.205,0.2864,20.4914
-39.7,177.6666667,-20.254,0.2864,20.5404
-39.66666667,172.6,-20.649,0.2847,20.9337
-39.66666667,172.6333333,-20.605,0.2847,20.8897
-39.66666667,172.6666667,-20.56,0.2847,20.8447
-39.66666667,172.7,-20.518,0.2847,20.8027
-39.66666667,172.7333333,-20.476,0.2847,20.7607
-39.66666667,172.7666667,-20.433,0.2847,20.7177
-39.66666667,172.8,-20.391,0.2846,20.6756
-39.66666667,172.8333333,-20.344,0.2846,20.6286
-39.66666667,172.8666667,-20.294,0.2846,20.5786
-39.66666667,172.9,-20.243,0.2846,20.5276
-39.66666667,172.9333333,-20.189,0.2846,20.4736
-39.66666667,172.9666667,-20.137,0.2846,20.4216
-39.66666667,173,-20.086,0.2845,20.3705
-39.66666667,173.0333333,-20.035,0.2845,20.3195
-39.66666667,173.0666667,-19.98,0.2845,20.2645
-39.66666667,173.1,-19.92,0.2844,20.2044
-39.66666667,173.1333333,-19.852,0.2844,20.1364
-39.66666667,173.1666667,-19.779,0.2843,20.0633
-39.66666667,173.2,-19.7,0.2843,19.9843
-39.66666667,173.2333333,-19.617,0.2842,19.9012
-39.66666667,173.2666667,-19.527,0.2842,19.8112
-39.66666667,173.3,-19.431,0.2841,19.7151
-39.66666667,173.3333333,-19.324,0.284,19.608
-39.66666667,173.3666667,-19.206,0.2839,19.4899
-39.66666667,173.4,-19.083,0.2838,19.3668
-39.66666667,173.4333333,-18.956,0.2837,19.2397
-39.66666667,173.4666667,-18.829,0.2836,19.1126
-39.66666667,173.5,-18.701,0.2835,18.9845
-39.66666667,173.5333333,-18.575,0.2834,18.8584
-39.66666667,173.5666667,-18.455,0.2832,18.7382
-39.66666667,173.6,-18.342,0.283,18.625
-39.66666667,173.6333333,-18.24,0.2828,18.5228
-39.66666667,173.6666667,-18.149,0.2826,18.4316
-39.66666667,173.7,-18.068,0.2824,18.3504
-39.66666667,173.7333333,-17.994,0.2821,18.2761
-39.66666667,173.7666667,-17.925,0.2818,18.2068
-39.66666667,173.8,-17.864,0.2815,18.1455
-39.66666667,173.8333333,-17.804,0.2811,18.0851
-39.66666667,173.8666667,-17.749,0.2807,18.0297
-39.66666667,173.9,-17.698,0.2803,17.9783
-39.66666667,173.9333333,-17.648,0.2798,17.9278
-39.66666667,173.9666667,-17.599,0.2792,17.8782
-39.66666667,174,-17.552,0.2785,17.8305
-39.66666667,174.0333333,-17.506,0.2778,17.7838
-39.66666667,174.0666667,-17.461,0.277,17.738
-39.66666667,174.1,-17.418,0.2761,17.6941
-39.66666667,174.1333333,-17.373,0.275,17.648
-39.66666667,174.1666667,-17.326,0.2737,17.5997
-39.66666667,174.2,-17.28,0.272,17.552
-39.66666667,174.2333333,-17.238,0.2695,17.5075
-39.66666667,174.2666667,-17.203,0.2658,17.4688
-39.66666667,174.3,-17.181,0.2615,17.4425
-39.66666667,174.3333333,-17.175,0.2561,17.4311
-39.66666667,174.3666667,-17.195,0.2466,17.4416
-39.66666667,174.4,-17.224,0.2397,17.4637
-39.66666667,174.4333333,-17.247,0.2461,17.4931
-39.66666667,174.4666667,-17.254,0.2524,17.5064
-39.66666667,174.5,-17.244,0.2586,17.5026
-39.66666667,174.5333333,-17.217,0.2645,17.4815
-39.66666667,174.5666667,-17.203,0.2695,17.4725
-39.66666667,174.6,-17.185,0.2737,17.4587
-39.66666667,174.6333333,-17.199,0.2769,17.4759
-39.66666667,174.6666667,-17.193,0.2797,17.4727
-39.66666667,174.7,-17.184,0.2822,17.4662
-39.66666667,174.7333333,-17.161,0.2844,17.4454
-39.66666667,174.7666667,-17.149,0.2865,17.4355
-39.66666667,174.8,-17.137,0.2884,17.4254
-39.66666667,174.8333333,-17.111,0.2901,17.4011
-39.66666667,174.8666667,-17.089,0.2916,17.3806
-39.66666667,174.9,-17.102,0.2929,17.3949
-39.66666667,174.9333333,-17.115,0.2941,17.4091
-39.66666667,174.9666667,-17.135,0.2951,17.4301
-39.66666667,175,-17.148,0.296,17.444
-39.66666667,175.0333333,-17.135,0.2968,17.4318
-39.66666667,175.0666667,-17.128,0.2974,17.4254
-39.66666667,175.1,-17.135,0.2979,17.4329
-39.66666667,175.1333333,-17.153,0.2982,17.4512
-39.66666667,175.1666667,-17.158,0.2983,17.4563
-39.66666667,175.2,-17.231,0.2983,17.5293
-39.66666667,175.2333333,-17.297,0.2981,17.5951
-39.66666667,175.2666667,-17.335,0.2979,17.6329
-39.66666667,175.3,-17.361,0.2976,17.6586
-39.66666667,175.3333333,-17.368,0.2972,17.6652
-39.66666667,175.3666667,-17.454,0.2968,17.7508
-39.66666667,175.4,-17.531,0.2964,17.8274
-39.66666667,175.4333333,-17.613,0.296,17.909
-39.66666667,175.4666667,-17.744,0.2955,18.0395
-39.66666667,175.5,-17.859,0.2951,18.1541
-39.66666667,175.5333333,-17.955,0.2948,18.2498
-39.66666667,175.5666667,-18.048,0.2944,18.3424
-39.66666667,175.6,-18.166,0.2941,18.4601
-39.66666667,175.6333333,-18.253,0.2938,18.5468
-39.66666667,175.6666667,-18.345,0.2935,18.6385
-39.66666667,175.7,-18.44,0.2933,18.7333
-39.66666667,175.7333333,-18.521,0.2931,18.8141
-39.66666667,175.7666667,-18.582,0.293,18.875
-39.66666667,175.8,-18.63,0.2929,18.9229
-39.66666667,175.8333333,-18.713,0.2928,19.0058
-39.66666667,175.8666667,-18.781,0.2928,19.0738
-39.66666667,175.9,-18.849,0.2928,19.1418
-39.66666667,175.9333333,-18.927,0.2928,19.2198
-39.66666667,175.9666667,-19.03,0.2929,19.3229
-39.66666667,176,-19.144,0.2929,19.4369
-39.66666667,176.0333333,-19.237,0.293,19.53
-39.66666667,176.0666667,-19.386,0.2931,19.6791
-39.66666667,176.1,-19.527,0.2933,19.8203
-39.66666667,176.1333333,-19.596,0.2934,19.8894
-39.66666667,176.1666667,-19.696,0.2935,19.9895
-39.66666667,176.2,-19.74,0.2937,20.0337
-39.66666667,176.2333333,-19.555,0.2938,19.8488
-39.66666667,176.2666667,-19.433,0.294,19.727
-39.66666667,176.3,-19.166,0.2942,19.4602
-39.66666667,176.3333333,-18.982,0.2943,19.2763
-39.66666667,176.3666667,-18.816,0.2945,19.1105
-39.66666667,176.4,-18.645,0.2947,18.9397
-39.66666667,176.4333333,-18.521,0.2948,18.8158
-39.66666667,176.4666667,-18.418,0.295,18.713
-39.66666667,176.5,-18.33,0.2951,18.6251
-39.66666667,176.5333333,-18.272,0.2953,18.5673
-39.66666667,176.5666667,-18.235,0.2955,18.5305
-39.66666667,176.6,-18.234,0.2956,18.5296
-39.66666667,176.6333333,-18.228,0.2958,18.5238
-39.66666667,176.6666667,-18.235,0.2959,18.5309
-39.66666667,176.7,-18.257,0.2961,18.5531
-39.66666667,176.7333333,-18.29,0.2962,18.5862
-39.66666667,176.7666667,-18.336,0.2963,18.6323
-39.66666667,176.8,-18.394,0.2965,18.6905
-39.66666667,176.8333333,-18.467,0.2966,18.7636
-39.66666667,176.8666667,-18.552,0.2967,18.8487
-39.66666667,176.9,-18.649,0.2968,18.9458
-39.66666667,176.9333333,-18.752,0.2969,19.0489
-39.66666667,176.9666667,-18.866,0.297,19.163
-39.66666667,177,-18.976,0.2971,19.2731
-39.66666667,177.0333333,-19.098,0.2972,19.3952
-39.66666667,177.0666667,-19.192,0.2973,19.4893
-39.66666667,177.1,-19.274,0.2974,19.5714
-39.66666667,177.1333333,-19.364,0.2974,19.6614
-39.66666667,177.1666667,-19.45,0.2975,19.7475
-39.66666667,177.2,-19.532,0.2975,19.8295
-39.66666667,177.2333333,-19.607,0.2976,19.9046
-39.66666667,177.2666667,-19.678,0.2976,19.9756
-39.66666667,177.3,-19.745,0.2976,20.0426
-39.66666667,177.3333333,-19.808,0.2976,20.1056
-39.66666667,177.3666667,-19.865,0.2864,20.1514
-39.66666667,177.4,-19.921,0.2864,20.2074
-39.66666667,177.4333333,-19.976,0.2864,20.2624
-39.66666667,177.4666667,-20.032,0.2864,20.3184
-39.66666667,177.5,-20.087,0.2864,20.3734
-39.66666667,177.5333333,-20.142,0.2864,20.4284
-39.66666667,177.5666667,-20.198,0.2864,20.4844
-39.66666667,177.6,-20.253,0.2864,20.5394
-39.66666667,177.6333333,-20.31,0.2864,20.5964
-39.66666667,177.6666667,-20.366,0.2864,20.6524
-39.63333333,172.6,-20.817,0.2847,21.1017
-39.63333333,172.6333333,-20.78,0.2847,21.0647
-39.63333333,172.6666667,-20.741,0.2847,21.0257
-39.63333333,172.7,-20.705,0.2847,20.9897
-39.63333333,172.7333333,-20.666,0.2847,20.9507
-39.63333333,172.7666667,-20.626,0.2847,20.9107
-39.63333333,172.8,-20.582,0.2847,20.8667
-39.63333333,172.8333333,-20.533,0.2847,20.8177
-39.63333333,172.8666667,-20.478,0.2847,20.7627
-39.63333333,172.9,-20.42,0.2846,20.7046
-39.63333333,172.9333333,-20.36,0.2846,20.6446
-39.63333333,172.9666667,-20.301,0.2846,20.5856
-39.63333333,173,-20.246,0.2846,20.5306
-39.63333333,173.0333333,-20.191,0.2845,20.4755
-39.63333333,173.0666667,-20.134,0.2845,20.4185
-39.63333333,173.1,-20.071,0.2845,20.3555
-39.63333333,173.1333333,-20.002,0.2844,20.2864
-39.63333333,173.1666667,-19.927,0.2844,20.2114
-39.63333333,173.2,-19.846,0.2843,20.1303
-39.63333333,173.2333333,-19.763,0.2843,20.0473
-39.63333333,173.2666667,-19.675,0.2842,19.9592
-39.63333333,173.3,-19.579,0.2841,19.8631
-39.63333333,173.3333333,-19.48,0.2841,19.7641
-39.63333333,173.3666667,-19.374,0.284,19.658
-39.63333333,173.4,-19.258,0.2839,19.5419
-39.63333333,173.4333333,-19.143,0.2838,19.4268
-39.63333333,173.4666667,-19.03,0.2837,19.3137
-39.63333333,173.5,-18.912,0.2836,19.1956
-39.63333333,173.5333333,-18.796,0.2834,19.0794
-39.63333333,173.5666667,-18.683,0.2833,18.9663
-39.63333333,173.6,-18.577,0.2831,18.8601
-39.63333333,173.6333333,-18.478,0.2829,18.7609
-39.63333333,173.6666667,-18.395,0.2827,18.6777
-39.63333333,173.7,-18.322,0.2825,18.6045
-39.63333333,173.7333333,-18.259,0.2822,18.5412
-39.63333333,173.7666667,-18.197,0.282,18.479
-39.63333333,173.8,-18.146,0.2816,18.4276
-39.63333333,173.8333333,-18.097,0.2813,18.3783
-39.63333333,173.8666667,-18.054,0.2809,18.3349
-39.63333333,173.9,-18.006,0.2804,18.2864
-39.63333333,173.9333333,-17.962,0.2799,18.2419
-39.63333333,173.9666667,-17.918,0.2794,18.1974
-39.63333333,174,-17.876,0.2787,18.1547
-39.63333333,174.0333333,-17.836,0.278,18.114
-39.63333333,174.0666667,-17.792,0.2773,18.0693
-39.63333333,174.1,-17.747,0.2764,18.0234
-39.63333333,174.1333333,-17.704,0.2754,17.9794
-39.63333333,174.1666667,-17.661,0.2744,17.9354
-39.63333333,174.2,-17.62,0.2731,17.8931
-39.63333333,174.2333333,-17.582,0.2714,17.8534
-39.63333333,174.2666667,-17.555,0.2665,17.8215
-39.63333333,174.3,-17.54,0.259,17.799
-39.63333333,174.3333333,-17.544,0.261,17.805
-39.63333333,174.3666667,-17.565,0.2441,17.8091
-39.63333333,174.4,-17.592,0.2332,17.8252
-39.63333333,174.4333333,-17.616,0.2485,17.8645
-39.63333333,174.4666667,-17.629,0.2552,17.8842
-39.63333333,174.5,-17.63,0.2606,17.8906
-39.63333333,174.5333333,-17.617,0.2653,17.8823
-39.63333333,174.5666667,-17.585,0.2696,17.8546
-39.63333333,174.6,-17.579,0.2733,17.8523
-39.63333333,174.6333333,-17.602,0.2764,17.8784
-39.63333333,174.6666667,-17.639,0.2791,17.9181
-39.63333333,174.7,-17.639,0.2815,17.9205
-39.63333333,174.7333333,-17.63,0.2837,17.9137
-39.63333333,174.7666667,-17.621,0.2857,17.9067
-39.63333333,174.8,-17.611,0.2875,17.8985
-39.63333333,174.8333333,-17.581,0.2891,17.8701
-39.63333333,174.8666667,-17.591,0.2906,17.8816
-39.63333333,174.9,-17.596,0.2919,17.8879
-39.63333333,174.9333333,-17.617,0.293,17.91
-39.63333333,174.9666667,-17.645,0.294,17.939
-39.63333333,175,-17.652,0.2949,17.9469
-39.63333333,175.0333333,-17.645,0.2956,17.9406
-39.63333333,175.0666667,-17.658,0.2963,17.9543
-39.63333333,175.1,-17.684,0.2967,17.9807
-39.63333333,175.1333333,-17.696,0.297,17.993
-39.63333333,175.1666667,-17.679,0.2972,17.9762
-39.63333333,175.2,-17.738,0.2973,18.0353
-39.63333333,175.2333333,-17.828,0.2972,18.1252
-39.63333333,175.2666667,-17.882,0.2971,18.1791
-39.63333333,175.3,-17.893,0.2969,18.1899
-39.63333333,175.3333333,-17.928,0.2966,18.2246
-39.63333333,175.3666667,-17.999,0.2963,18.2953
-39.63333333,175.4,-18.081,0.296,18.377
-39.63333333,175.4333333,-18.141,0.2956,18.4366
-39.63333333,175.4666667,-18.247,0.2953,18.5423
-39.63333333,175.5,-18.37,0.2949,18.6649
-39.63333333,175.5333333,-18.498,0.2946,18.7926
-39.63333333,175.5666667,-18.557,0.2943,18.8513
-39.63333333,175.6,-18.661,0.294,18.955
-39.63333333,175.6333333,-18.764,0.2938,19.0578
-39.63333333,175.6666667,-18.861,0.2936,19.1546
-39.63333333,175.7,-18.932,0.2934,19.2254
-39.63333333,175.7333333,-18.989,0.2932,19.2822
-39.63333333,175.7666667,-19.037,0.2931,19.3301
-39.63333333,175.8,-19.103,0.293,19.396
-39.63333333,175.8333333,-19.153,0.293,19.446
-39.63333333,175.8666667,-19.205,0.2929,19.4979
-39.63333333,175.9,-19.244,0.2929,19.5369
-39.63333333,175.9333333,-19.314,0.293,19.607
-39.63333333,175.9666667,-19.385,0.293,19.678
-39.63333333,176,-19.478,0.2931,19.7711
-39.63333333,176.0333333,-19.548,0.2931,19.8411
-39.63333333,176.0666667,-19.679,0.2932,19.9722
-39.63333333,176.1,-19.824,0.2933,20.1173
-39.63333333,176.1333333,-19.88,0.2934,20.1734
-39.63333333,176.1666667,-19.935,0.2936,20.2286
-39.63333333,176.2,-19.868,0.2937,20.1617
-39.63333333,176.2333333,-19.838,0.2939,20.1319
-39.63333333,176.2666667,-19.713,0.294,20.007
-39.63333333,176.3,-19.428,0.2942,19.7222
-39.63333333,176.3333333,-19.155,0.2943,19.4493
-39.63333333,176.3666667,-18.939,0.2945,19.2335
-39.63333333,176.4,-18.764,0.2946,19.0586
-39.63333333,176.4333333,-18.614,0.2948,18.9088
-39.63333333,176.4666667,-18.49,0.2949,18.7849
-39.63333333,176.5,-18.378,0.2951,18.6731
-39.63333333,176.5333333,-18.306,0.2953,18.6013
-39.63333333,176.5666667,-18.25,0.2954,18.5454
-39.63333333,176.6,-18.214,0.2955,18.5095
-39.63333333,176.6333333,-18.209,0.2957,18.5047
-39.63333333,176.6666667,-18.203,0.2958,18.4988
-39.63333333,176.7,-18.219,0.296,18.515
-39.63333333,176.7333333,-18.238,0.2961,18.5341
-39.63333333,176.7666667,-18.273,0.2962,18.5692
-39.63333333,176.8,-18.321,0.2964,18.6174
-39.63333333,176.8333333,-18.383,0.2965,18.6795
